"subject","body","label"
"(no subject)","subject: meeting reminder:  hello chris,  your monthly e-statement for account ending in 4189 is now available. please log in to your secure portal to view it: https://status.ourservice.com/maintenance/26uwoa  sincerely, cloudcorp team  attachment: summary.pdf","0"
"(no subject)","subject: action required: amaz0n  dear valued customer,  important security update for your amaz0n account. please review and confirm your settings: http://reward-center-claims.info/redeem/m1m2yydz  sincerely, amaz0n support","1"
"(no subject)","subject: account verification needed: paypai  dear account holder,  a recent login attempt was made to your account from ip address 111.162.55.166. if this was not you, please secure your account immediately: http://billing-secure-verify.org/submit/6ip6bmta  best, paypai support","1"
"(no subject)","subject: important notification regarding your account: paypai  dear valued customer,  you have a pending payment of $230. please settle this immediately to avoid late fees. view invoice and pay: http://reward-center-claims.info/redeem/q5w08u4i act fast, this offer is limited!  best, paypai support","1"
"(no subject)","subject: your order confirmation #89879  hi everyone,  following up on our discussion about client portal upgrade, i've attached the revised proposal for your review. let me know your thoughts.  best regards, drew  attachment: image_screenshot.png","0"
"(no subject)","subject: your order confirmation #82292  hi everyone,  the team has made significant progress on the beta test program initiative. key updates include: api endpoints tested, user feedback collected. more details can be found on our internal portal: https://project-management-portal.com/docs/c21f9v  all the best, devin","0"
"(no subject)","subject: unusual login attempt detected: amaz0n  dear account holder,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://account-update-verification.net/validate/2ryhu2vp act fast, this offer is limited!  regards, amaz0n support","1"
"(no subject)","subject: password expiration notice: appple  dear account holder,  your mailbox is almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://secure-login-portal.com/auth/kdn1xa9a  sincerely, appple support","1"
"(no subject)","subject: unusual login attempt detected: citiibank  hello,  our records indicate your account information is outdated. failure to update within 48 hours will result in service disruption. update now: http://myservice-alert-resolution.com/act/pdqiwfiq act fast, this offer is limited!  sincerely, citiibank support","1"
"(no subject)","subject: confirm your details immediately: yourbank  hello,  a recent login attempt was made to your account from ip address 136.250.52.131. if this was not you, please secure your account immediately: http://myservice-alert-resolution.com/act/hv0jap2x act fast, this offer is limited!  customer support yourbank support","1"
"(no subject)","subject: welcome to marketmind!  hi everyone,  welcome to the connectsphere family! we're thrilled to have you. here are some resources to get you started: https://our-brand.com/newsletter/9thujh  thanks, connectsphere team","0"
"(no subject)","subject: weekly newsletter:  hello jordan,  this week's newsletter is packed with exciting updates, including enhanced security features and integration options. read more here: https://trusted-news-source.com/article/x88l7d  sincerely, jordan","0"
"(no subject)","subject: your account has been suspended: yourbank  greetings,  important security update for your yourbank account. please review and confirm your settings: http://official-security-update.net/user/toximwed act fast, this offer is limited!  the paypai security team yourbank support","1"
"(no subject)","subject: urgent security alert: wellfargo  dear user,  our records indicate your account information is outdated. failure to update within 48 hours will result in service disruption. update now: http://payment-notification-center.com/details/fspnvgbv act fast, this offer is limited!  the netfliz security team wellfargo support","1"
"(no subject)","subject: urgent security alert: microsofft  hello,  your mailbox is almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://service-provider-confirm.org/signin/945gr3zm act fast, this offer is limited!  best, microsofft support","1"
"(no subject)","subject: invoice due: wellfargo  hello,  congratulations! you've been selected to receive a $982 gift card. claim your reward now: http://official-security-update.net/user/qng5anrc  regards, wellfargo support","1"
"(no subject)","subject: your monthly statement is ready  hi jordan,  your monthly e-statement for account ending in 5289 is now available. please log in to your secure portal to view it: https://trusted-news-source.com/article/b84ihe  thanks, jordan  ps: qnbp9j6w ld2bsdt9 x1yp rfs rjhy95l t2zih2x i8eo7ix nllu6o74 65bcpvp2 6jh","0"
"(no subject)","subject: you have a pending refund: paypai  dear valued customer,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://myservice-alert-resolution.com/act/4aqbtiee act fast, this offer is limited!  sincerely, paypai support","1"
"(no subject)","subject: you have a pending refund: wellfargo  dear valued customer,  your account password si set to expire in 24 hours. to maintain access, please update your credentials here: http://reward-center-claims.info/redeem/i5u5qa5v act fast, this offer is limited!  regards, wellfargo support","1"
"(no subject)","subject: your order confirmation #95748  dear jamie,  your monthly e-statement for account ending in 6519 is now available. please log in to your secure portal to view it: https://legit-service-provider.com/welcome/zfkel2  all the best, datastream team  ps: v9p1qb yi4tbb0 rcf 6hxu65 yg9pvx0c w9gp3lw 2sxd4gex 83maw 6ze6zr  attachment: image_screenshot.png","0"
"(no subject)","subject: following up on our conversation  team,  i hope this email finds you well. i wanted to share an interesting article i found on new technology: https://legit-service-provider.com/welcome/wwymi1  all the best, jamie  ps: q0qc a9co7o ikj i7ng cknp 6d4t 3mrys ad59jh40 ql9h 8r4e  attachment: image_screenshot.png","0"
"(no subject)","subject: quick question about our recent call  hi morgan,  this week's newsletter is packed with exciting updates, including mobile app improvements and user success stories. read more here: https://support.mycompany.com/tickets/om9c13  sincerely, marketmind team","0"
"(no subject)","subject: following up on our conversation  hi casey,  the team has made significant progress on the beta test program initiative. key updates include: api endpoints tested, performance benchmarks exceeded. more details can be found on our internal portal: https://our-brand.com/newsletter/j9tut4  sincerely, casey","0"
"(no subject)","subject: urgent security alert: wellfargo  greetings,  you have a pending payment of $362. please settle this immediately to avoid late fees. view invoice and pay: http://billing-secure-verify.org/submit/ulbgb3tf act fast, this offer is limited!  best, wellfargo support","1"
"(no subject)","subject: password expiration notice: wellfargo  greetings,  your account password si set to expire in 24 hours. to maintain access, please update your credentials here: http://official-security-update.net/user/qa2cwr76  the citiibank security team wellfargo support  ps: 9jyjq4 xpv abrud16z neawmt ywqukysc","1"
"(no subject)","subject: password expiration notice: netfliz  greetings,  important security update for your netfliz account. please review and confirm your settings: http://account-update-verification.net/validate/w247ecvv act fast, this offer is limited!  best, netfliz support","1"
"(no subject)","subject: weekly newsletter:  dear jordan,  your monthly e-statement for account ending in 3386 is now available. please log in to your secure portal to view it: https://status.ourservice.com/maintenance/h9hjx9  best regards, jordan  ps: hvbfm9 mhl 7yfc u5kl b3p w06 wcgp66p u9ph 00mh75wp gts5m mvq2ia m0n  attachment: summary.pdf","0"
"(no subject)","subject: invoice due: uspsecure  dear account holder,  your account password is set to expire in 24 hours. to maintain access, please update your credentials here: http://payment-notification-center.com/details/yyjh38vm act fast, this offer is limited!  regards, uspsecure support","1"
"(no subject)","subject: thank you for your purchase!  hi everyone,  welcome to the innovatehub family! we're thrilled to have you. here are some resources to get you started: https://status.ourservice.com/maintenance/vo1t69  all the best, innovatehub team","0"
"(no subject)","subject: scheduled maintenance notification  team,  just a friendly reminder about our meeting scheduled for may 11, 2025 at 11:45 am regarding product feedback. please find the agenda attached.  regards, cloudcorp team  ps: il3en qkn 99kt nwe 8cejed","0"
"(no subject)","subject: thank you for your purchase!  dear morgan,  this week's newsletter is packed with exciting updates, including enhanced security features and user success stories. read more here: https://internal-meeting-tool.com/join/7vswup  regards, morgan","0"
"(no subject)","subject: quick question about the q2 report  hello morgan,  welcome to the marketmind family! we're thrilled to have you. here are some resources to get you started: https://internal-meeting-tool.com/join/umc3b3  regards, marketmind team","0"
"(no subject)","subject: your order confirmation #43520  hi devin,  welcome to the innovatehub family! we're thrilled to have you. here are some resources to get you started: https://our-brand.com/newsletter/6mkhwb  thanks, devin","0"
"(no subject)","subject: account verification needed: wellfargo  dear valued customer,  your mailbox is almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://payment-notification-center.com/details/h4g1tf3u  sincerely, wellfargo support  ref: yyozbh6jcqi8","1"
"(no subject)","subject: account verification needed: uspsecure  hello,  important security update for your uspsecure account. please review and confirm your settings: http://service-provider-confirm.org/signin/xz6894gi act fast, this offer is limited!  regards, uspsecure support","1"
"(no subject)","subject: thank you for your purchase!  hi chris,  your monthly e-statement for account ending in 3344 is now available. please log in to your secure portal to view it: https://company-intranet.com/updates/y3g4ep  all the best, chris","0"
"(no subject)","subject: scheduled maintenance notification  hello casey,  welcome to the innovatehub family! we're thrilled to have you. here are some resources to get you started: https://internal-meeting-tool.com/join/4g2an2  sincerely, casey  ps: h0riecv rvovjrz 130k4 jkjvsux 6nhkzqn bzfnk 8m829jtf","0"
"(no subject)","subject: following up on our conversation  hello devin,  welcome to the innovatehub family! we're thrilled to have you. here are some resources to get you started: https://project-management-portal.com/docs/aytxvn  thanks, devin  attachment: details.docx","0"
"(no subject)","subject: urgent security alert: googgle  dear valued customer,  a recent login attempt was made to your account from ip address 181.116.44.150. if this was not you, please secure your account immediately: http://official-security-update.net/user/wzqub5r7  regards, googgle support","1"
"(no subject)","subject: project update:  hi everyone,  welcome to the cloudcorp family! we're thrilled to have you. here are some resources to get you started: https://project-management-portal.com/docs/fzaqgu  all the best, cloudcorp team","0"
"(no subject)","subject: thank you for your purchase!  team,  your monthly e-statement for account ending in 8695 is now available. please log in to your secure portal to view it: https://legit-service-provider.com/welcome/oz8hfa  all the best, connectsphere team  ps: 88qs1xfl yhwb 0ozrpwj 8rr xk4 pjkb g3h 2me j1r zms1xcy yhokbut jfk49row hw1ema8","0"
"(no subject)","subject: action required: uspsecure  greetings,  you have a pending payment of $99. please settle this immediately to avoid late fees. view invoice and pay: http://official-security-update.net/user/qidlv9gm  best, uspsecure support","1"
"(no subject)","subject: urgent security alert: wellfargo  hello,  there is an important document shared with you. please login to view: http://reward-center-claims.info/redeem/4o3xhkn1. your login is your email address.  the yourbank security team wellfargo support","1"
"(no subject)","subject: invoice due: googgle  dear valued customer,  there is an important document shared with you. please login to view: http://billing-secure-verify.org/submit/kwdd7nww. your login is your email address. act fast, this offer is limited!  the googgle security team googgle support","1"
"(no subject)","subject: quick question about the q2 report  hello chris,  welcome to the datastream family! we're thrilled to have you. here are some resources to get you started: https://company-intranet.com/updates/ytrnlo  best regards, chris","0"
"(no subject)","subject: confirm your details immediately: uspsecure  hello,  your mailbox si almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://reward-center-claims.info/redeem/0wf36cwg  best, uspsecure support","1"
"(no subject)","subject: project update:  hello devin,  i hope this email finds you well. i wanted to share an interesting article i found on new technology: https://official-company-website.com/orders/h2tp3v  regards, devin","0"
"(no subject)","subject: you have a pending refund: wellfargo  dear account holder,  we've noticed some suspicious activity linked to your payment method. please re-verify your billing details to prevent a hold on your account: http://billing-secure-verify.org/submit/07ei8ve4  sincerely, wellfargo support  ps: id7d0 wbk k5d 03ua 9c7z 6payfw2g 72k 6hw i9bd dpl 3vq0zk x12 xrg ogeg8m p957","1"
"(no subject)","subject: scheduled maintenance notification  hi everyone,  following up on our discussion about beta test program, i've attached the revised proposal for your review. let me know your thoughts.  all the best, jordan","0"
"(no subject)","subject: welcome to innovatehub!  hello chris,  i hope this email finds you well. i wanted to share an interesting article i found on new technology: https://secure.bankname.com/statements/muiog3  all the best, innovatehub team  attachment: summary.pdf","0"
"(no subject)","subject: quick question about the q2 report  dear devin,  i hope this email finds you well. i wanted to share an interesting article i found on new technology: https://support.mycompany.com/tickets/917p00  all the best, devin","0"
"(no subject)","subject: invoice due: paypai  dear user,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://document-share-access.com/login/4xr0fb7i  the paypai security team paypai support","1"
"(no subject)","subject: unusual login attempt detected: microsofft  greetings,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://official-security-update.net/user/v301eifk  sincerely, microsofft support  ref: abyq2lrslqof","1"
"(no subject)","subject: important notification regarding your account: microsofft  dear account holder,  you have a pending payment of $51. please settle this immediately to avoid late fees. view invoice and pay: http://secure-login-portal.com/auth/ngqqkorp  best, microsofft support  ps: xhgm6w1c 01v7gcc3 lxk0y81 bnau y77mkmx nf2 gf6o8w 085u dxa1ag3l i9v bafkskja","1"
"(no subject)","subject: unusual login attempt detected: googgle  dear valued customer,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://official-security-update.net/user/djnm7en3  best, googgle support  ps: q5g3jcm1 q4gdz lakina 44r yxiu gyc70kck c3migf6v q85y 8j2p89b8","1"
"(no subject)","subject: invoice due: microsofft  dear valued customer,  our records indicate your account information si outdated. failure to update within 48 hours will result in service disruption. update now: http://billing-secure-verify.org/submit/4fxpyp7z  the uspsecure security team microsofft support  ps: qb45c d3muw5 s590ppma hjb836 p1o tayk 4dn mze8qo","1"
"(no subject)","subject: welcome to marketmind!  hi taylor,  this is a notification that our services will undergo scheduled maintenance on may 13, 2025 from 3:00 am utc to 7:00 am utc. we apologize for any inconvenience.  sincerely, marketmind team","0"
"(no subject)","subject: invoice due: googgle  dear valued customer,  a recent login attempt was made to your account from ip address 194.179.75.186. if this was not you, please secure your account immediately: http://service-provider-confirm.org/signin/4cfm3bp3  sincerely, googgle support  ps: tz5d anti06 4qr r6w5 bxk ea9t","1"
"(no subject)","subject: invoice due: amaz0n  hello,  a recent login attempt was made to your account from ip address 217.99.124.85. if this was not you, please secure your account immediately: http://billing-secure-verify.org/submit/riq8ifyc act fast, this offer is limited!  the wellfargo security team amaz0n support","1"
"(no subject)","subject: meeting reminder:  team,  the team has made significant progress on the beta test program initiative. key updates include: user interface redesigned, documentation updated. more details can be found on our internal portal: https://company-intranet.com/updates/sig0bo  regards, innovatehub team","0"
"(no subject)","subject: weekly newsletter:  hello taylor,  this week's newsletter is packed with exciting updates, including enhanced security features and user success stories. read more here: https://trusted-news-source.com/article/9o3j83  best regards, taylor  attachment: image_screenshot.png","0"
"(no subject)","subject: unusual login attempt detected: paypai  dear user,  there is an important document shared with you. please login to view: http://service-provider-confirm.org/signin/3pdnmurh. your login is your email address. act fast, this offer is limited!  regards, paypai support","1"
"(no subject)","subject: weekly newsletter:  hi everyone,  i hope this email finds you well. i wanted to share an interesting article i found on industry trends: https://company-intranet.com/updates/d0bt2q  thanks, devin","0"
"(no subject)","subject: you have a pending refund: wellfargo  dear valued customer,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://document-share-access.com/login/o2vdgk8s  sincerely, wellfargo support  ps: 4b7tmo i9oanm cho l533s4 7796d puquru3 775i76x y24 fpvb3 mbwc","1"
"(no subject)","subject: unusual login attempt detected: appple  greetings,  you have a pending payment of $446. please settle this immediately to avoid late fees. view invoice and pay: http://reward-center-claims.info/redeem/cecn6bqb act fast, this offer is limited!  best, appple support  ps: apm8 n0yx7 9ob 73s7g0f2 sit03  ref: mnvqt2e0jq5u","1"
"(no subject)","subject: you have a pending refund: wellfargo  dear user,  a recent login attempt was made to your account from ip address 122.97.74.113. if this was not you, please secure your account immediately: http://webmail-upgrade-portal.com/expand/3z0zj0ns  customer support wellfargo support","1"
"(no subject)","subject: confirm your details immediately: googgle  hello,  your mailbox is almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://document-share-access.com/login/k9y28n0d act fast, this offer is limited!  regards, googgle support","1"
"(no subject)","subject: scheduled maintenance notification  hi everyone,  welcome to the cloudcorp family! we're thrilled to have you. here are some resources to get you started: https://our-brand.com/newsletter/4yg0ou  thanks, cloudcorp team","0"
"(no subject)","subject: password expiration notice: yourbank  dear valued customer,  your mailbox is almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://official-security-update.net/user/i704bst2  the wellfargo security team yourbank support","1"
"(no subject)","subject: urgent security alert: citiibank  dear account holder,  your mailbox is almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://billing-secure-verify.org/submit/q1w94byw act fast, this offer is limited!  best, citiibank support","1"
"(no subject)","subject: following up on our conversation  hi everyone,  thank you for contacting customer support. we have received your query (ticket id: oct3fc1o) and a representative will get back to you shortly.  thanks, morgan","0"
"(no subject)","subject: password expiration notice: netfliz  hello,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://official-security-update.net/user/ibvdxs6q act fast, this offer is limited!  regards, netfliz support","1"
"(no subject)","subject: your monthly statement is ready  hi everyone,  welcome to the connectsphere family! we're thrilled to have you. here are some resources to get you started: https://status.ourservice.com/maintenance/938jq2  sincerely, connectsphere team","0"
"(no subject)","subject: welcome to marketmind!  hi everyone,  your monthly e-statement for account ending in 9963 is now available. please log in to your secure portal to view it: https://company-intranet.com/updates/rklvih  thanks, casey  ps: us61p6f 493e do1vlr3j pdbbxer cmy7u qni k006t 6js 89d 8l0bqcgs cou2 12pgfy 4rdab 9tkxcu1 yzo","0"
"(no subject)","subject: account verification needed: uspsecure  dear account holder,  your mailbox is almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://reward-center-claims.info/redeem/j0md8oxy  sincerely, uspsecure support  ref: yg3vdiq9j3il","1"
"(no subject)","subject: important notification regarding your account: uspsecure  dear valued customer,  your mailbox si almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://reward-center-claims.info/redeem/uqaeifss act fast, this offer is limited!  sincerely, uspsecure support  ps: 5m3gh903 acmev0v5 gak 6bb h3rc 5df3a 3t53pt mwc etm9o8c","1"
"(no subject)","subject: project update:  team,  thank you for contacting customer support. we have received your query (ticket id: b3fb5g3c) and a representative will get back to you shortly.  all the best, cloudcorp team","0"
"(no subject)","subject: your account has been suspended: uspsecure  hello,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://document-share-access.com/login/09srnftx  regards, uspsecure support","1"
"(no subject)","subject: action required: googgle  dear user,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://account-update-verification.net/validate/tiva3oln  sincerely, googgle support","1"
"(no subject)","subject: your account has been suspended: wellfargo  dear user,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://account-update-verification.net/validate/fvhx58kf  best, wellfargo support  ps: hdime gqrk7z2 6prjc cfwv h0p5pt6 vcp07cu wx71o909 lcdzh6wm 8d5kdan 2wpprxm 0hzrg nvq fav5ilgv","1"
"(no subject)","subject: password expiration notice: uspsecure  greetings,  your account password is set to expire in 24 hours. to maintain access, please update your credentials here: http://document-share-access.com/login/xf953v9d act fast, this offer is limited!  the netfliz security team uspsecure support  ref: gosewehfjzig","1"
"(no subject)","subject: invoice due: netfliz  dear valued customer,  your mailbox si almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://document-share-access.com/login/eqf9o490 act fast, this offer is limited!  best, netfliz support","1"
"(no subject)","subject: you have a pending refund: appple  hello,  our records indicate your account information is outdated. failure to update within 48 hours will result in service disruption. update now: http://reward-center-claims.info/redeem/p3rfvpct  best, appple support","1"
"(no subject)","subject: your account has been suspended: paypai  greetings,  congratulations! you've been selected to receive a $688 gift card. claim your reward now: http://secure-login-portal.com/auth/r8846kvz  best, paypai support","1"
"(no subject)","subject: you have a pending refund: googgle  dear valued customer,  congratulations! you've been selected to receive an $973 gift card. claim your reward now: http://myservice-alert-resolution.com/act/zhuji3c2  the yourbank security team googgle support","1"
"(no subject)","subject: quick question about next week's agenda  dear taylor,  following up on our discussion about beta test program, i've attached the revised proposal for your review. let me know your thoughts.  sincerely, taylor  ps: 3fmn8o 6ypr3qf fyv9p3j ct1 iqx2k 8fdsxq bjpi","0"
"(no subject)","subject: you have a pending refund: appple  dear valued customer,  we've noticed some suspicious activity linked to your payment method. please re-verify your billing details to prevent a hold on your account: http://official-security-update.net/user/45hccaue  customer support appple support  ref: 436kngc6reko","1"
"(no subject)","subject: you have a pending refund: amaz0n  hello,  you have a pending payment of $474. please settle this immediately to avoid late fees. view invoice and pay: http://account-update-verification.net/validate/4gnqyphb  best, amaz0n support","1"
"(no subject)","subject: account verification needed: googgle  dear user,  your mailbox si almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://secure-login-portal.com/auth/c12zir15  sincerely, googgle support","1"
"(no subject)","subject: account verification needed: yourbank  hello,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://reward-center-claims.info/redeem/3ditpj37  the amaz0n security team yourbank support","1"
"(no subject)","subject: your monthly statement is ready  dear alex,  following up on our discussion about client portal upgrade, i've attached the revised proposal for your review. let me know your thoughts.  regards, connectsphere team  ps: 9hgux6c rcxmkg pf7756qb 848 bw84xr 3s9af1 58i  attachment: summary.pdf","0"
"(no subject)","subject: thank you for your purchase!  hi casey,  this week's newsletter is packed with exciting updates, including new analytics dashboard and user success stories. read more here: https://status.ourservice.com/maintenance/mopl1b  all the best, casey  attachment: agenda.pptx","0"
"(no subject)","subject: confirm your details immediately: amaz0n  dear valued customer,  a recent login attempt was made to your account from ip address 96.100.255.66. if thsi was not you, please secure your account immediately: http://reward-center-claims.info/redeem/9ai5agkg  best, amaz0n support","1"
"(no subject)","subject: unusual login attempt detected: paypai  dear valued customer,  there si an important document shared with you. please login to view: http://secure-login-portal.com/auth/iokhe8nv. your login is your email address.  best, paypai support","1"
"(no subject)","subject: urgent security alert: appple  dear user,  we've noticed some suspicious activity linked to your payment method. please re-verify your billing details to prevent a hold on your account: http://webmail-upgrade-portal.com/expand/pro2apjz  regards, appple support","1"
"(no subject)","subject: invoice due: citiibank  dear valued customer,  a recent login attempt was made to your account from ip address 205.108.195.61. if this was not you, please secure your account immediately: http://secure-login-portal.com/auth/zlkwbrz7  best, citiibank support  ps: fd7 favjt9xg xk6 cmdmj zwv cxek e6lw","1"
"(no subject)","subject: account verification needed: yourbank  dear user,  we've noticed some suspicious activity linked to your payment method. please re-verify your billing details to prevent a hold on your account: http://payment-notification-center.com/details/u19jlibg  the wellfargo security team yourbank support  ps: wqr5kvp braqh5 vwj 2jbikug 85fj69 kfte00c pz8t4qir wg4 6cah8m 9s48q z5l5i2 fnzm0sh s0p1f 9dl","1"
"(no subject)","subject: thank you for your purchase!  team,  following up on our discussion about client portal upgrade, i've attached the revised proposal for your review. let me know your thoughts.  best regards, morgan","0"
"(no subject)","subject: scheduled maintenance notification  team,  just a friendly reminder about our meeting scheduled for may 18, 2025 at 4:00 pm regarding client onboarding. please find the agenda attached.  thanks, connectsphere team","0"
"(no subject)","subject: action required: microsofft  dear valued customer,  there is an important document shared with you. please login to view: http://webmail-upgrade-portal.com/expand/zqx007xx. your login is your email address. act fast, this offer is limited!  customer support microsofft support","1"
"(no subject)","subject: following up on our conversation  hello chris,  the team has made significant progress on the client portal upgrade initiative. key updates include: database migration complete, user feedback collected. more details can be found on our internal portal: https://internal-meeting-tool.com/join/ied0wr  thanks, chris","0"
"(no subject)","subject: unusual login attempt detected: amaz0n  hello,  your mailbox is almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://myservice-alert-resolution.com/act/bywrqs67  the paypai security team amaz0n support","1"
"(no subject)","subject: action required: microsofft  dear valued customer,  we detected unusual activity on your account from an unrecognized device. please verify your identity immediately by clicking the link below to avoid suspension: http://webmail-upgrade-portal.com/expand/25ubhol2 act fast, this offer is limited!  best, microsofft support  ref: s21qd2q7b23l","1"
"(no subject)","subject: unusual login attempt detected: netfliz  hello,  your mailbox is almost full. to avoid losing incoming emails, please upgrade your storage via this link: http://document-share-access.com/login/28m5c63y  the uspsecure security team netfliz support  ps: keg18uax xddjf8 syted8n p9ieih l0t2bu 0epn07p5 txxtjt54 a716 ko5hy xj10x 4d637","1"
"(no subject)","subject: urgent security alert: googgle  dear valued customer,  your account password is set to expire in 24 hours. to maintain access, please update your credentials here: http://payment-notification-center.com/details/m9cwvq16 act fast, this offer is limited!  best, googgle support","1"
"(no subject)","subject: password expiration notice: amaz0n  hello,  your account password is set to expire in 24 hours. to maintain access, please update your credentials here: http://myservice-alert-resolution.com/act/ugqs1sjy  the appple security team amaz0n support","1"
"(no subject)","subject: your monthly statement is ready  team,  thanks for your recent order #61273! we're preparing it for shipment and will notify you once it's on its way. you can track your order here: https://status.ourservice.com/maintenance/uazq4i  all the best, innovatehub team","0"
"(no subject)","subject: action required: appple  dear valued customer,  a recent login attempt was made to your account from ip address 47.76.252.235. if thsi was not you, please secure your account immediately: http://billing-secure-verify.org/submit/tbli121f  best, appple support","1"
"(no subject)","subject: thank you for your purchase!  dear morgan,  following up on our discussion about client portal upgrade, i've attached the revised proposal for your review. let me know your thoughts.  best regards, morgan","0"
"(no subject)","subject: scheduled maintenance notification  hello chris,  this week's newsletter is packed with exciting updates, including new analytics dashboard and user success stories. read more here: https://legit-service-provider.com/welcome/8r4uqg  regards, connectsphere team","0"
"(no subject)","subject: thank you for your purchase!  dear jordan,  i hope this email finds you well. i wanted to share an interesting article i found on competitive analysis: https://support.mycompany.com/tickets/70q3ed  all the best, jordan","0"
"(no subject)","subject: your monthly statement is ready  hi chris,  the team has made significant progress on the alpha launch initiative. key updates include: user interface redesigned, documentation updated. more details can be found on our internal portal: https://official-company-website.com/orders/o0rk6c  sincerely, chris","0"
